GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000109475	4	109541722	109551568	18	4	275488	-0.55587	0.71085	RPL34
ENSG00000198856	4	109571740	109588976	49	4	275488	-0.35061	0.63706	OSTC
ENSG00000164089	4	109663196	109684210	57	7	275488	1.3876	0.08263	ETNPPL
ENSG00000188517	4	109731877	110223813	1522	77	275488	1.2717	0.10174	COL25A1
ENSG00000138802	4	110354928	110462052	193	12	275488	0.30191	0.38136	SEC24B
ENSG00000005059	4	110481361	110609874	331	22	275488	2.2695	0.011619	CCDC109B
ENSG00000138794	4	110609785	110624739	30	7	275488	1.9809	0.023801	CASP6
ENSG00000123739	4	110631145	110651233	28	8	275488	1.5434	0.061364	PLA2G12A
ENSG00000205403	4	110661852	110723335	168	14	275488	1.1883	0.11735	CFI
ENSG00000109534	4	110736666	110745893	20	4	275488	-0.25482	0.60057	GAR1
ENSG00000180245	4	110749150	110765760	44	4	275488	-0.68964	0.75479	RRH
ENSG00000183423	4	110769358	110793471	51	6	275488	-0.0041929	0.50167	LRIT3
ENSG00000138798	4	110834040	110933422	207	15	275488	-1.6345	0.94892	EGF
ENSG00000170522	4	110967002	111120355	531	55	275488	-1.5057	0.93393	ELOVL6
ENSG00000138792	4	111286889	111486441	561	45	275488	-0.83755	0.79886	ENPEP
ENSG00000164093	4	111538579	111563279	42	9	275488	0.53598	0.29599	PITX2
ENSG00000174749	4	113066553	113116412	94	12	275488	-1.0926	0.86272	C4orf32
ENSG00000138660	4	113152893	113191203	65	12	275488	0.39322	0.34708	AP1AR
ENSG00000145365	4	113195698	113207059	36	2	275488	-0.60285	0.72669	TIFA
ENSG00000073331	4	113206665	113363776	442	54	275488	-1.2166	0.88813	ALPK1
ENSG00000178403	4	113434672	113437328	4	2	275488	-0.35932	0.64032	NEUROG2
ENSG00000138658	4	113460492	113558151	181	21	275488	1.5033	0.066376	C4orf21
ENSG00000174720	4	113558120	113578748	41	12	275488	1.4189	0.077958	LARP7
ENSG00000145362	4	113739265	114304896	1714	136	275488	0.84444	0.19921	ANK2
ENSG00000145349	4	114372188	114683083	747	52	275488	-1.5359	0.93772	CAMK2D
ENSG00000180801	4	114821440	114900883	243	22	275488	-0.26952	0.60623	ARSJ
ENSG00000174607	4	115519611	115599380	153	20	275488	-0.30993	0.62169	UGT8
ENSG00000138653	4	115748919	116035032	701	39	275488	-0.27069	0.60669	NDST4
ENSG00000270394	4	117220016	117221520	4	2	275488	0.96705	0.16676	MTRNR2L13
ENSG00000174599	4	118004718	118006736	1	1	275488	-0.76807	0.77878	TRAM1L1
ENSG00000164100	4	118954773	119179803	692	24	275488	-0.97787	0.83593	NDST3
ENSG00000164099	4	119201193	119274158	178	25	275488	-0.1752	0.56954	PRSS12
ENSG00000145388	4	119606523	119636588	68	10	275488	0.6253	0.26589	METTL14
ENSG00000150961	4	119643978	119759838	383	21	275488	-0.22347	0.58842	SEC24D
ENSG00000172403	4	119809996	119982402	556	50	275488	-0.13888	0.55523	SYNPO2
ENSG00000172399	4	120056939	120108944	168	16	275488	-2.0138	0.97799	MYOZ2
ENSG00000178636	4	120113928	120133799	62	12	275488	-1.0397	0.85076	RP11-455G16.1
ENSG00000145390	4	120133742	120216672	228	21	275488	-1.0701	0.85771	USP53
ENSG00000164096	4	120218207	120225600	20	7	275488	-0.35851	0.64002	C4orf3
ENSG00000145384	4	120238405	120243545	40	3	275488	0.41761	0.33811	FABP2
ENSG00000138735	4	120415550	120550146	397	17	275488	-0.70401	0.75929	PDE5A
ENSG00000164109	4	120976763	120988229	33	7	275488	-0.91817	0.82074	MAD2L1
ENSG00000138738	4	121606074	121844025	927	37	275488	-0.55407	0.71023	PRDM5
ENSG00000173376	4	121956768	121994176	103	16	275488	0.43135	0.33311	NDNF
ENSG00000050730	4	122052563	122148621	279	15	275488	-0.25459	0.60048	TNIP3
ENSG00000186867	4	122250467	122302214	247	27	275488	-0.19353	0.57673	QRFPR
ENSG00000164111	4	122589110	122618268	125	17	275488	-2.1916	0.98579	ANXA5
ENSG00000164112	4	122680088	122686582	24	6	275488	-0.53523	0.70375	TMEM155
ENSG00000226757	4	122685740	122687962	10	4	275488	-0.36437	0.64221	AC079341.1
ENSG00000123737	4	122722472	122738176	34	6	275488	0.28159	0.38913	EXOSC9
ENSG00000145386	4	122737599	122745087	17	5	275488	0.41448	0.33926	CCNA2
ENSG00000138686	4	122745595	122791652	88	13	275488	0.38525	0.35003	BBS7
ENSG00000138741	4	122800182	122872909	131	18	275488	0.51548	0.30311	TRPC3
ENSG00000138688	4	123073488	123283913	310	23	275488	-0.91177	0.81906	KIAA1109
ENSG00000164113	4	123300121	123350957	100	15	275488	-0.84696	0.80149	ADAD1
ENSG00000109471	4	123372625	123377880	6	3	275488	-1.1988	0.88469	IL2
ENSG00000138684	4	123533783	123542224	18	6	275488	-0.5164	0.69721	IL21
ENSG00000181004	4	123653857	123666098	31	4	275488	-1.0363	0.84997	BBS12
ENSG00000138685	4	123747863	123819391	287	31	275488	-0.9747	0.83515	FGF2
ENSG00000170917	4	123809852	123844123	134	18	275488	-0.83041	0.79685	NUDT6
ENSG00000145375	4	123844229	124240605	1322	27	275488	-0.93978	0.82633	SPATA5
ENSG00000164056	4	124317950	124324910	15	5	275488	1.6525	0.049216	SPRY1
ENSG00000151458	4	125585207	125633887	84	14	275488	-0.902	0.81647	ANKRD50
ENSG00000196159	4	126237554	126414087	470	36	275488	1.4539	0.072986	FAT4
ENSG00000164066	4	128544426	128647892	151	15	275488	0.94723	0.17176	INTU
ENSG00000151475	4	128651533	128695448	62	9	275488	-0.62463	0.73389	SLC25A31
ENSG00000164070	4	128702976	128761888	72	12	275488	-1.6703	0.95257	HSPA4L
ENSG00000142731	4	128802016	128820350	23	5	275488	-0.41664	0.66153	PLK4
ENSG00000164073	4	128838960	128887150	63	8	275488	-1.4982	0.93296	MFSD8
ENSG00000164074	4	128886461	128960866	102	9	275488	-1.5804	0.94299	C4orf29
ENSG00000138709	4	128982423	129144086	341	13	275488	-0.75501	0.77488	LARP1B
ENSG00000164040	4	129190397	129209984	25	8	275488	-0.46342	0.67847	PGRMC2
ENSG00000077684	4	129730779	129796379	86	18	275488	0.53671	0.29574	JADE1
ENSG00000151466	4	129786076	130014764	492	30	275488	0.51759	0.30237	SCLT1
ENSG00000151470	4	130014472	130037795	76	9	275488	0.2341	0.40746	C4orf33
ENSG00000248369	4	133356957	133368390	17	5	275488	0.77628	0.21879	RP11-62N21.1
ENSG00000138650	4	134070470	134129356	110	23	275488	-1.5401	0.93823	PCDH10
ENSG00000254535	4	135117488	135122903	14	4	275488	-0.64424	0.74029	PABPC4L
ENSG00000189184	4	138440072	138453648	31	6	275488	0.32886	0.37113	PCDH18
ENSG00000151012	4	139085251	139163503	206	23	275488	0.1066	0.45755	SLC7A11
ENSG00000151014	4	139936943	139966906	47	12	275488	1.4779	0.069717	CCRN4L
ENSG00000109381	4	139949266	140098372	258	22	275488	1.0794	0.1402	ELF2
ENSG00000137463	4	140187317	140201492	30	6	275488	0.96592	0.16704	MGARP
ENSG00000109390	4	140188034	140223705	74	8	275488	1.1926	0.11651	NDUFC1
ENSG00000164134	4	140222609	140341187	255	16	275488	0.94552	0.1722	NAA15
ENSG00000172007	4	140374386	140397763	61	7	275488	1.1549	0.12407	RAB33B
ENSG00000145391	4	140417095	140527853	290	43	275488	2.7492	0.0029868	SETD7
ENSG00000085871	4	140586922	140661899	231	37	275488	0.43675	0.33115	MGST2
ENSG00000196782	4	140637907	141075338	1111	114	275488	0.5905	0.27743	MAML3
ENSG00000153130	4	141178440	141306880	327	35	275488	-1.8596	0.96853	SCOC
ENSG00000153132	4	141309609	141349122	95	10	275488	-0.64616	0.74091	CLGN
ENSG00000205301	4	141363416	141419531	189	16	275488	-2.0291	0.97878	RP11-542P2.1
ENSG00000179387	4	141445312	141474924	44	8	275488	-1.3086	0.90466	ELMOD2
ENSG00000109424	4	141480588	141489959	16	3	275488	-1.1277	0.87029	UCP1
ENSG00000109436	4	141541919	141677274	339	32	275488	-1.2752	0.89889	TBC1D9
ENSG00000170153	4	141780961	142134031	1135	80	275488	0.51515	0.30322	RNF150
ENSG00000109445	4	142142041	142155851	21	5	275488	1.426	0.076931	ZNF330
ENSG00000164136	4	142557752	142655140	171	18	275488	-0.40367	0.65677	IL15
ENSG00000109452	4	142944313	143768585	2403	93	275488	-1.8165	0.96535	INPP4B
ENSG00000170185	4	144106070	144144983	79	7	275488	-1.3011	0.90339	USP38
ENSG00000109458	4	144257915	144395721	270	28	275488	-0.27957	0.6101	GAB1
ENSG00000153147	4	144434616	144478639	81	8	275488	0.71855	0.23621	SMARCA5
ENSG00000183090	4	144498455	144621828	267	18	275488	0.79685	0.21277	FREM3
ENSG00000197465	4	144792020	144826716	73	8	275488	-0.0012075	0.50048	GYPE
ENSG00000250361	4	144917257	145061844	356	30	275488	-1.0212	0.84642	GYPB
ENSG00000170180	4	145030457	145061904	130	12	275488	-0.58902	0.72208	GYPA
ENSG00000164161	4	145567173	145666423	182	15	275488	-0.87587	0.80945	HHIP
ENSG00000164162	4	145888264	146019693	143	23	275488	0.27691	0.39092	ANAPC10
ENSG00000164163	4	146019084	146050331	22	8	275488	0.15771	0.43734	ABCE1
ENSG00000164164	4	146031990	146101313	64	19	275488	-0.35506	0.63873	OTUD4
ENSG00000170365	4	146402346	146479231	98	12	275488	0.20526	0.41868	SMAD1
ENSG00000151611	4	146539415	146581187	90	17	275488	0.51009	0.30499	MMAA
ENSG00000237136	4	146601356	146692184	262	32	275488	1.1861	0.11779	C4orf51
ENSG00000151612	4	146678779	146859787	339	40	275488	1.2167	0.11186	ZNF827
ENSG00000164167	4	147096837	147121152	74	5	275488	1.1243	0.13045	LSM6
ENSG00000250673	4	147145709	147150208	6	3	275488	1.2419	0.10714	RP11-6L6.2
ENSG00000120519	4	147175127	147443123	544	27	275488	-0.086838	0.5346	SLC10A7
ENSG00000151615	4	147560045	147563626	8	3	275488	-2.15	0.98422	POU4F2
ENSG00000137473	4	147627790	147867034	593	23	275488	-0.37677	0.64683	TTC29
ENSG00000151617	4	148402069	148466106	120	14	275488	0.54598	0.29254	EDNRA
ENSG00000164168	4	148538534	148593195	57	7	275488	0.80119	0.21151	TMEM184C
ENSG00000164169	4	148558936	148605381	50	5	275488	0.69126	0.2447	PRMT10
ENSG00000071205	4	148653214	148993931	693	50	275488	2.6026	0.0046266	ARHGAP10
ENSG00000151623	4	148999913	149365850	958	76	275488	-0.34375	0.63448	NR3C2
ENSG00000170390	4	150999426	151178609	511	36	275488	-0.7536	0.77446	DCLK2
ENSG00000198589	4	151185594	151936879	1488	44	275488	0.98216	0.16301	LRBA
ENSG00000181541	4	151503077	151505843	4	2	275488	-0.67475	0.75008	MAB21L2
ENSG00000145425	4	152020725	152025804	3	2	275488	0.4099	0.34094	RPS3A
ENSG00000109686	4	152023903	152246784	538	23	275488	-0.058902	0.52349	SH3D19
ENSG00000189099	4	152198323	152212605	33	5	275488	-0.7217	0.76476	PRSS48
ENSG00000164142	4	152330368	152584784	523	15	275488	2.3178	0.01023	FAM160A1
ENSG00000059691	4	152591656	152682175	210	11	275488	2.0989	0.017913	PET112
ENSG00000109670	4	153242410	153457253	433	14	275488	1.8623	0.031279	FBXW7
ENSG00000170006	4	153539784	153601317	181	32	275488	1.1193	0.13152	TMEM154
ENSG00000169989	4	153690506	153700916	24	6	275488	-0.1143	0.5455	TIGD4
ENSG00000164144	4	153701089	153839615	308	18	275488	0.30987	0.37833	ARFIP1
ENSG00000137460	4	153857504	153900848	114	28	275488	0.64406	0.25977	FHDC1
ENSG00000109654	4	154073494	154260472	505	51	275488	-0.91013	0.81862	TRIM2
ENSG00000121211	4	154265801	154336270	203	22	275488	-0.69364	0.75605	MND1
ENSG00000121210	4	154387498	154557863	465	57	275488	1.1515	0.12476	KIAA0922
ENSG00000137462	4	154622652	154626851	7	4	275488	1.6398	0.050521	TLR2
ENSG00000145428	4	154631277	154681387	189	12	275488	1.203	0.11448	RNF175
ENSG00000145423	4	154701744	154710272	14	4	275488	1.3907	0.082163	SFRP2
ENSG00000197410	4	155153399	155412930	736	49	275488	-0.5266	0.70076	DCHS2
ENSG00000171566	4	155456158	155471587	47	4	275488	-0.84645	0.80135	PLRG1
ENSG00000171564	4	155484108	155492238	19	3	275488	0.41715	0.33828	FGB
ENSG00000171560	4	155504278	155511918	10	5	275488	-0.086406	0.53443	FGA
ENSG00000171557	4	155525286	155534119	7	4	275488	-0.07231	0.52882	FGG
ENSG00000121207	4	155548097	155674270	229	15	275488	-0.44859	0.67314	LRAT
ENSG00000151962	4	155702365	155749965	94	10	275488	-0.94671	0.82811	RBM46
ENSG00000185149	4	156129781	156138230	16	5	275488	-1.3456	0.91078	NPY2R
ENSG00000164114	4	156263810	156298122	113	10	275488	-0.20765	0.58225	MAP9
ENSG00000164116	4	156587863	156653501	208	32	275488	-0.013647	0.50544	GUCY1A3
ENSG00000061918	4	156680144	156728743	149	29	275488	-1.1461	0.87412	GUCY1B3
ENSG00000256394	4	156750881	156787425	121	15	275488	-1.5603	0.94065	ASIC5
ENSG00000151790	4	156775890	156841558	285	17	275488	-0.51216	0.69573	TDO2
ENSG00000256043	4	156845270	156875069	137	23	275488	-0.82082	0.79413	CTSO
ENSG00000251283	4	157555646	157563606	23	6	275488	1.3064	0.095702	RP11-171N4.2
ENSG00000145431	4	157681606	157892546	327	29	275488	-0.41443	0.66072	PDGFC
ENSG00000109738	4	157997209	158093242	328	23	275488	-0.80946	0.79087	GLRB
ENSG00000120251	4	158125334	158287227	277	23	275488	-0.61347	0.73022	GRIA2
ENSG00000164125	4	159045626	159094470	120	9	275488	2.3231	0.010087	FAM198B
ENSG00000164124	4	159122756	159176563	79	17	275488	-0.89816	0.81545	TMEM144
ENSG00000171509	4	159236463	159574524	977	24	275488	0.45694	0.32386	RXFP1
ENSG00000205208	4	159587831	159593407	3	2	275488	-2.2854	0.98885	C4orf46
ENSG00000171503	4	159593277	159630775	40	16	275488	-0.23254	0.59194	ETFDH
ENSG00000171497	4	159630286	159644548	18	3	275488	-0.096132	0.53829	PPID
ENSG00000052795	4	159690290	159829201	198	17	275488	0.47147	0.31865	FNIP2
ENSG00000164123	4	159814286	159959912	421	20	275488	0.9814	0.1632	C4orf45
ENSG00000109756	4	160025330	160281321	488	38	275488	1.3582	0.087192	RAPGEF2
ENSG00000168843	4	162305049	163085187	2694	104	275488	0.14625	0.44186	FSTL5
ENSG00000145414	4	164031225	164088073	114	18	275488	-1.3756	0.91553	NAF1
ENSG00000164128	4	164245113	164265984	57	11	275488	-0.41383	0.6605	NPY1R
ENSG00000164129	4	164265091	164273086	26	5	275488	0.83675	0.20137	NPY5R
ENSG00000151005	4	164392257	164395047	2	1	275488	-1.1534	0.87562	TKTL2
ENSG00000198498	4	164415594	164441691	50	5	275488	1.882	0.029919	TMA16
ENSG00000145416	4	164445450	165305202	3002	121	275488	1.7591	0.039277	MARCH1
ENSG00000183439	4	165875598	165898820	50	8	275488	-1.5	0.9332	TRIM61
ENSG00000250486	4	165878100	165880273	5	2	275488	-0.5869	0.72137	FAM218A
ENSG00000176979	4	165953105	165962896	13	4	275488	-0.022773	0.50908	TRIM60
ENSG00000170088	4	165995574	166129701	492	30	275488	-0.34609	0.63536	TMEM192
ENSG00000109466	4	166128770	166244308	294	20	275488	1.4148	0.078568	KLHL2
ENSG00000052802	4	166248775	166264312	62	12	275488	1.9444	0.025925	MSMO1
ENSG00000109472	4	166282346	166419472	611	25	275488	0.53183	0.29742	CPE
ENSG00000038295	4	166794410	167025047	594	60	275488	1.1809	0.11881	TLL1
ENSG00000196104	4	167654535	168155947	1650	64	275488	-1.1063	0.8657	SPOCK3
ENSG00000109511	4	169013666	169108841	228	24	275488	-0.24233	0.59574	ANXA10
ENSG00000137628	4	169137444	169239958	311	18	275488	-0.76229	0.77706	DDX60
ENSG00000181381	4	169277886	169458937	730	55	275488	0.7978	0.21249	DDX60L
ENSG00000129116	4	169418217	169849608	1364	106	275488	1.0154	0.15496	PALLD
ENSG00000145439	4	169784921	169931426	279	15	275488	-0.52554	0.7004	CBR4
ENSG00000154447	4	170015407	170192256	415	31	275488	-0.37483	0.64611	SH3RF1
ENSG00000137601	4	170314426	170533780	503	16	275488	2.087	0.018444	NEK1
ENSG00000109572	4	170533784	170644824	257	17	275488	3.5714	0.00017751	CLCN3
ENSG00000056050	4	170650616	170679104	61	10	275488	2.426	0.0076323	C4orf27
ENSG00000198948	4	170907748	170954182	106	15	275488	0.38117	0.35154	MFAP3L
ENSG00000109576	4	170981373	171012850	83	16	275488	-0.39603	0.65396	AADAT
ENSG00000174473	4	172733405	173962710	3000	120	275488	2.474	0.0066802	GALNTL6
ENSG00000109586	4	174089904	174245118	278	29	275488	0.2738	0.39212	GALNT7
ENSG00000164104	4	174252846	174256276	5	2	275488	1.7393	0.040993	HMGB2
ENSG00000164105	4	174291120	174298683	6	3	275488	0.26226	0.39656	SAP30
ENSG00000164106	4	174305852	174327531	39	9	275488	-0.16564	0.56578	SCRG1
ENSG00000164107	4	174446120	174451380	7	4	275488	0.85089	0.19742	HAND2
ENSG00000164117	4	175157809	175205415	103	20	275488	0.62591	0.26569	FBXO8
ENSG00000164118	4	175204828	175254531	96	19	275488	0.58311	0.27991	CEP44
ENSG00000164120	4	175411328	175444305	123	25	275488	0.80355	0.21083	HPGD
ENSG00000145451	4	175558065	175750465	740	56	275488	1.0091	0.15646	GLRA3
ENSG00000168594	4	175750819	175899331	648	25	275488	1.436	0.075498	ADAM29
ENSG00000150625	4	176554085	176923815	1133	78	275488	0.70163	0.24145	GPM6A
ENSG00000150627	4	176986985	177103978	413	20	275488	-0.46337	0.67845	WDR17
ENSG00000150628	4	177105789	177116822	32	9	275488	-0.60899	0.72873	SPATA4
ENSG00000164122	4	177134824	177198722	237	27	275488	0.95241	0.17045	ASB5
ENSG00000129128	4	177241115	177253396	55	9	275488	0.73083	0.23244	SPCS3
ENSG00000150630	4	177604689	177713881	298	16	275488	1.0117	0.15585	VEGFC
ENSG00000249008	4	178163693	178169927	28	8	275488	-3.4144	0.99968	RP11-487E13.1
ENSG00000109674	4	178230990	178284097	172	31	275488	-0.96423	0.83253	NEIL3
ENSG00000038002	4	178351924	178363657	32	10	275488	0.34093	0.36658	AGA
ENSG00000231171	4	178649911	178911904	859	55	275488	-0.36554	0.64265	LINC01098
ENSG00000218336	4	183065140	183724177	2406	212	275488	-0.18987	0.57529	TENM3
ENSG00000129187	4	183811213	183839089	138	18	275488	1.159	0.12324	DCTD
ENSG00000151718	4	184020446	184241930	402	40	275488	0.79466	0.2134	WWC2
ENSG00000177300	4	184239220	184241927	1	1	275488	-0.30613	0.62025	CLDN22
ENSG00000185758	4	184242917	184243579	2	1	275488	1.9164	0.027655	CLDN24
ENSG00000168564	4	184365744	184369351	4	2	275488	1.6036	0.054396	CDKN2AIP
ENSG00000168556	4	184426147	184432249	16	7	275488	-0.45791	0.67649	ING2
ENSG00000182552	4	184560788	184580378	90	20	275488	-1.3174	0.90615	RWDD4
ENSG00000168538	4	184580420	184634745	199	19	275488	0.44013	0.32992	TRAPPC11
ENSG00000173320	4	184774584	184944679	505	66	275488	-0.80749	0.79031	STOX2
ENSG00000164303	4	185009859	185142383	479	55	275488	1.7419	0.040767	ENPP6
ENSG00000168310	4	185308867	185395734	312	59	275488	-1.8737	0.96952	IRF2
ENSG00000164305	4	185548850	185570663	57	10	275488	-0.32435	0.62716	CASP3
ENSG00000164306	4	185570767	185616117	177	11	275488	-1.1053	0.86549	PRIMPOL
ENSG00000151725	4	185615772	185655287	257	5	275488	-2.2173	0.9867	CENPU
ENSG00000151726	4	185676749	185747972	241	30	275488	-0.040643	0.51621	ACSL1
ENSG00000251139	4	185734773	185742443	15	7	275488	-0.53686	0.70432	RP11-701P16.2
ENSG00000187821	4	185939995	185941958	7	3	275488	0.46493	0.32099	HELT
ENSG00000151729	4	186064395	186071536	14	6	275488	-1.0225	0.84672	SLC25A4
ENSG00000164323	4	186080819	186130658	165	10	275488	0.30488	0.38023	KIAA1430
ENSG00000109762	4	186125391	186291339	466	33	275488	0.076347	0.46957	SNX25
ENSG00000109771	4	186285032	186317053	94	16	275488	1.0149	0.15509	LRP2BP
ENSG00000186352	4	186317175	186321782	13	3	275488	1.8924	0.029219	ANKRD37
ENSG00000109775	4	186320694	186347139	77	13	275488	1.102	0.13523	UFSP2
ENSG00000205129	4	186347394	186370980	71	10	275488	-0.39933	0.65518	C4orf47
ENSG00000168491	4	186366336	186392913	90	22	275488	-1.6328	0.94874	CCDC110
ENSG00000249679	4	186392670	186393417	3	1	275488	-0.55641	0.71103	RP11-279O9.4
ENSG00000154553	4	186422851	186456766	71	8	275488	-1.2252	0.88976	PDLIM3
ENSG00000154556	4	186506598	186877806	1611	140	275488	1.5229	0.063896	SORBS2
ENSG00000164342	4	186990306	187009223	62	15	275488	-2.166	0.98484	TLR3
ENSG00000109794	4	187025573	187093821	242	36	275488	0.37766	0.35284	FAM149A
ENSG00000269302	4	187111913	187112626	5	2	275488	1.0158	0.15485	AC110771.1
ENSG00000145476	4	187112674	187134610	78	11	275488	0.74951	0.22677	CYP4V2
ENSG00000164344	4	187130133	187179625	167	18	275488	1.0049	0.15748	KLKB1
ENSG00000088926	4	187187099	187210835	70	14	275488	-0.64682	0.74113	F11
ENSG00000272297	4	187347700	187476464	608	59	275488	-0.22415	0.58868	RP11-215A19.2
ENSG00000168412	4	187454809	187476721	79	16	275488	0.79272	0.21397	MTNR1A
ENSG00000083857	4	187508937	187647876	428	56	275488	-0.19031	0.57547	FAT1
ENSG00000179059	4	188916925	188926204	29	9	275488	0.36883	0.35613	ZFP42
ENSG00000179046	4	189012427	189030757	122	17	275488	0.029074	0.4884	TRIML2
ENSG00000184108	4	189060573	189068897	69	13	275488	-1.3152	0.90578	TRIML1
ENSG00000109536	4	190861943	190884359	65	3	275488	0.12135	0.45171	FRG1
ENSG00000153404	5	140373	190085	197	18	275488	0.93627	0.17457	PLEKHG4B
ENSG00000185028	5	191626	195468	9	3	275488	0.78135	0.2173	LRRC14B
ENSG00000164366	5	196986	218330	85	11	275488	0.76746	0.2214	CCDC127
ENSG00000073578	5	218356	256815	264	5	275488	1.7455	0.040448	SDHA
ENSG00000249915	5	271736	353971	245	20	275488	1.695	0.045039	PDCD6
ENSG00000063438	5	304291	438406	453	38	275488	1.1917	0.11668	AHRR
ENSG00000221990	5	441645	443258	11	3	275488	-0.36413	0.64212	C5orf55
ENSG00000180104	5	443273	472052	105	12	275488	0.77872	0.21807	EXOC3
ENSG00000188242	5	466239	473213	24	5	275488	1.0715	0.14197	CTD-2228K2.5
ENSG00000066230	5	473425	524447	258	33	275488	0.2939	0.38442	SLC9A3
ENSG00000112877	5	612387	667283	190	20	275488	1.2404	0.10741	CEP72
ENSG00000171368	5	660883	693510	129	19	275488	1.379	0.083955	TPPP
ENSG00000268885	5	667759	668839	3	2	275488	0.88559	0.18792	AC026740.1
ENSG00000188818	5	710471	851101	125	28	275488	1.7688	0.03846	ZDHHC11
ENSG00000206077	5	710475	767067	58	14	275488	1.2062	0.11386	ZDHHC11B
ENSG00000028310	5	850406	892939	104	9	275488	2.0081	0.022315	BRD9
ENSG00000071539	5	892758	919472	65	5	275488	1.9519	0.025476	TRIP13
ENSG00000250173	5	979480	981415	5	3	275488	1.7271	0.042071	RP11-661C8.3
ENSG00000145506	5	1008944	1039058	86	15	275488	0.16145	0.43587	NKD2
ENSG00000113504	5	1050499	1112150	216	37	275488	-1.2796	0.89965	SLC12A7
ENSG00000174358	5	1201710	1225232	115	30	275488	-0.14465	0.55751	SLC6A19
ENSG00000164363	5	1225470	1246304	91	20	275488	-0.017986	0.50717	SLC6A18
ENSG00000164362	5	1253262	1295184	70	24	275488	0.052865	0.47892	TERT
ENSG00000049656	5	1317859	1345214	82	13	275488	0.78403	0.21651	CLPTM1L
ENSG00000142319	5	1392909	1445545	173	27	275488	-0.43336	0.66762	SLC6A3
ENSG00000153395	5	1456595	1524092	243	41	275488	-0.43685	0.66889	LPCAT1
ENSG00000171421	5	1798500	1801480	19	5	275488	-0.89382	0.81429	MRPL36
ENSG00000145494	5	1801514	1816719	58	8	275488	-1.2698	0.89792	NDUFS6
ENSG00000113430	5	1877541	1887350	47	10	275488	-1.7792	0.96239	IRX4
ENSG00000170561	5	2745959	2752969	12	5	275488	0.64494	0.25948	IRX2
ENSG00000186493	5	2752245	2755508	6	2	275488	0.32246	0.37355	C5orf38
ENSG00000170549	5	3596168	3601517	16	4	275488	-0.26463	0.60435	IRX1
ENSG00000145536	5	5140443	5320417	811	87	275488	-1.2844	0.9005	ADAMTS16
ENSG00000164151	5	5420777	5490347	113	13	275488	-0.16857	0.56693	KIAA0947
ENSG00000133398	5	6371994	6378707	18	4	275488	0.70004	0.24195	MED10
ENSG00000215218	5	6448736	6495022	174	34	275488	0.62834	0.26489	UBE2QL1
ENSG00000037474	5	6599352	6633404	148	16	275488	-0.42267	0.66373	NSUN2
ENSG00000145545	5	6633456	6669675	149	18	275488	0.037384	0.48509	SRD5A1
ENSG00000112941	5	6714718	6757161	179	20	275488	1.5159	0.064773	PAPD7
ENSG00000078295	5	7396321	7830194	1201	79	275488	1.347	0.088983	ADCY2
ENSG00000215217	5	7830491	7851603	76	11	275488	0.84965	0.19776	C5orf49
ENSG00000124275	5	7851299	7906138	262	24	275488	-0.49043	0.68809	MTRR
ENSG00000124279	5	7859272	7869150	35	9	275488	-0.62025	0.73245	FASTKD3
ENSG00000112902	5	9035138	9546187	1706	149	275488	0.48071	0.31536	SEMA5A
ENSG00000169777	5	9629109	9712490	232	34	275488	-0.011684	0.50466	TAS2R1
ENSG00000150756	5	10226442	10250009	134	24	275488	-1.3711	0.91482	FAM173B
ENSG00000150753	5	10250033	10266524	80	5	275488	0.72215	0.2351	CCT5
ENSG00000164237	5	10275987	10308138	120	16	275488	-1.3455	0.91076	CMBL
ENSG00000145495	5	10353815	10440500	105	11	275488	-0.23322	0.5922	MARCH6
ENSG00000145491	5	10441636	10472141	86	10	275488	-0.76342	0.77739	ROPN1L
ENSG00000249160	5	10505108	10522196	56	7	275488	0.34392	0.36545	RP11-1C1.5
ENSG00000164236	5	10564442	10650308	318	31	275488	1.016	0.15481	ANKRD33B
ENSG00000112977	5	10679342	10761384	288	16	275488	-1.4752	0.92992	DAP
ENSG00000169862	5	10971952	11904155	2624	194	275488	1.4747	0.070146	CTNND2
ENSG00000039139	5	13690440	13944652	936	54	275488	-1.7683	0.9615	DNAH5
ENSG00000038382	5	14143811	14532235	958	53	275488	-1.3271	0.90777	TRIO
ENSG00000145569	5	14581884	14615116	41	9	275488	0.31015	0.37823	FAM105A
ENSG00000154124	5	14664773	14699820	61	11	275488	0.11535	0.45408	FAM105B
ENSG00000154122	5	14704910	14871887	445	42	275488	-1.0323	0.84903	ANKH
ENSG00000183580	5	15500305	15939900	1003	53	275488	0.89156	0.18632	FBXL7
ENSG00000183654	5	16067248	16180871	191	26	275488	-2.1824	0.98546	MARCH11
ENSG00000173545	5	16451628	16465901	33	8	275488	-0.3048	0.61974	ZNF622
ENSG00000154153	5	16473147	16617167	436	41	275488	0.14337	0.443	FAM134B
ENSG00000145555	5	16665395	16936372	955	116	275488	0.18359	0.42717	MYO10
ENSG00000176788	5	17065707	17276943	713	70	275488	-0.63877	0.73851	BASP1
ENSG00000145526	5	19473060	20575982	2883	102	275488	0.77508	0.21915	CDH18
ENSG00000154162	5	21750782	22853731	2909	112	275488	3.218	0.00064549	CDH12
ENSG00000164256	5	23507264	23528706	37	12	275488	-0.43226	0.66722	PRDM9
